SlNo,Slide_No,State,District,Slide_Name,Latitude,Longitude,History,event_date,rainfall_mm
23625,MIZ/AZL/2024/797,Mizoram,Aizawl,,23.35958611,93.04477222,28 September 2024,2024-09-28,0.0
23671,MIZ/KOL/2024/845,Mizoram,Kolasib,,24.08927222,93.12408611,28 September 2024,2024-09-28,1.9749999046325684
23672,MIZ/KOL/2024/846,Mizoram,Kolasib,,24.10641389,93.12339944,28 September 2024,2024-09-28,0.11499999463558197
23687,MIZ/KOL/2024/861,Mizoram,Kolasib,,24.15817222,93.02488611,28 September 2024,2024-09-28,0.03999999910593033
23688,MIZ/KOL/2024/862,Mizoram,Kolasib,,24.23419444,93.02469167,28 September 2024,2024-09-28,0.0
23689,MIZ/KOL/2024/863,Mizoram,Kolasib,,24.32836667,93.00923056,28 September 2024,2024-09-28,0.0
20500,ME/EKH/78O15/2025/02,Meghalaya,East Khasi Hills,Laitlyngkot- Pomlum slide 1,25.422278,91.867694,30 May 2025,2025-05-30,80.9749988541007
20501,ME/EKH/78O15/2025/03,Meghalaya,East Khasi Hills,Laitlyngkot-Pomlum slide 2,25.43480556,91.85952778,30 May 2025,2025-05-30,80.9749988541007
20502,ME/EKH/78O15/2025/04,Meghalaya,East Khasi Hills,11th Mile slide2,25.48716667,91.81936111,30 May 2025,2025-05-30,80.9749988541007
20608,ME/SWK/2025/16,Meghalaya,South West Khasi Hills,Mawiang,25.619397,91.6170425415039,30 May 2025,2025-05-30,87.4999980777502
20609,4695,Meghalaya,Eastern-West Khasi Hill,Mawblei,25.65443889,91.62390833,30 May 2025,2025-05-30,87.4999980777502
20610,4696,Meghalaya,Eastern-West Khasi Hill,Nongkhlaw,25.65443889,91.63345833,30 May 2025,2025-05-30,87.4999980777502
20611,4697,Meghalaya,Eastern-West Khasi Hill,Nongkhlaw,25.65977222,91.63440556,30 May 2025,2025-05-30,87.4999980777502
20614,ME/RIB/2025/22,Meghalaya,Ri-Bhoi,Umiam Hydal Project,25.663150787353516,91.90180278,30 May 2025,2025-05-30,112.52499622199684
20615,4701,Meghalaya,Ri-Bhoi,Umsawlum A,25.67032222,91.90487222,30 May 2025,2025-05-30,112.52499622199684
20618,4702,Meghalaya,East Khasi Hills,Lait-Sohphie,25.30127778,91.92198889,30 May 2025,2025-05-30,59.97499803453684
20622,ME/EWK/2026/30,Meghalaya,South West Khasi Hills,Mawpud,25.28247222,91.36413333,30 May 2025,2025-05-30,57.00499842315912
20623,ME/SWK/2026/31,Meghalaya,South West Khasi Hills,Mawpud,25.28090556,91.36584722,30 May 2025,2025-05-30,57.00499842315912
23734,MIZ/AZL/84A15/2025/022,Mizoram,Aizawl,,23.336229,92.787113,30 May 2025,2025-05-30,172.31499469093978
23750,MIZ/LUNG/84A12/2025/038,Mizoram,Lunglei,,23.183856,92.735346,30 May 2025,2025-05-30,176.64999589323997
23752,MIZ/LUNG/84A12/2025/040,Mizoram,Lunglei,,23.181806,92.736868,30 May 2025,2025-05-30,176.64999589323997
23843,MIZ/SER/84A15/2025/131,Mizoram,Serchhip,,23.293453216552734,92.858089,30 May 2025,2025-05-30,209.02999601420015
24074,MIZ/LUN/84A16/2025/121,Mizoram,Lunglei,,23.1398868560791,92.751646,30 May 2025,2025-05-30,176.64999589323997
24105,MIZ/LUN/84A12/2025/155,Mizoram,Lunglei,,23.105649948120117,92.745979,30 May 2025,2025-05-30,176.64999589323997
20634,ME/EWK/2026/42,Meghalaya,Eastern-West Khasi Hill,Nongkhlaw-Tirotsing 2,25.69517778,91.64123611,30 May 2025,2025-05-30,87.4999980777502
20639,ME/EWK/2026/47,Meghalaya,Eastern-West Khasi Hill,,25.69523333,91.64426944,30 May 2025,2025-05-30,87.4999980777502
20640,ME/EWK/2026/48,Meghalaya,Eastern-West Khasi Hill,,25.69463611,91.64577778,30 May 2025,2025-05-30,87.4999980777502
23770,MIZ/SIA/84B15/2025/058,Mizoram,Siaha,,22.44437599182129,92.947323,30 May 2025,2025-05-30,196.00499576330185
20620,ME/RIB/2025/28,Meghalaya,Ri-Bhoi,,25.67761389,91.89865833,30 May 2025,2025-05-30,110.76499652396888
20626,7237,Meghalaya,Ri-Bhoi,Sahkynduh,25.71165556,91.89512778,30 May 2025,2025-05-30,96.31499917898327
20627,7239,Meghalaya,Ri-Bhoi,Ri-Bhoi Pataraim,25.75297778,91.88535278,30 May 2025,2025-05-30,96.31499917898327
799,AS/KAM(M)/78N16/2025/006,Assam,Kamrup,"Doimuguri, Bonda",26.19113889,91.82961111,31 May 2025,2025-05-31,15.724999581463635
804,AS/KAM(M)/78N12/2025/04,Assam,Kamrup,Pandu,26.170270919799805,91.697998046875,31 May 2025,2025-05-31,14.605000022798777
19600,6822,Manipur,Noney,,24.846509,93.573533,31 May 2025,2025-05-31,95.19499834626913
20617,ME/EKH/2025/25,Meghalaya,East Khasi Hills,Lewmawiong,25.42315556,91.86329167,31 May 2025,2025-05-31,74.55499857664108
20653,7252,Meghalaya,Eastern-West Khasi Hill,Mawkarah,25.700668334960938,91.596815,31 May 2025,2025-05-31,32.72499916981906
20654,ME/EWK/2026/62,Meghalaya,Eastern-West Khasi Hill,,25.73945426940918,91.572107,31 May 2025,2025-05-31,32.72499916981906
23716,MIZ/AZL/84A10/2025/004,Mizoram,Aizawl,,23.742469787597656,92.705587,31 May 2025,2025-05-31,101.48999735713005
23737,MIZ/SER/84A15/2025/025,Mizoram,Serchhip,,23.316491,92.788798,31 May 2025,2025-05-31,49.80999830830842
23739,MIZ/SER/84A12/2025/027,Mizoram,Serchhip,,23.239076614379883,92.745631,31 May 2025,2025-05-31,56.774998277425766
23741,MIZ/SER/84A12/2025/029,Mizoram,Serchhip,,23.239797,92.744214,31 May 2025,2025-05-31,56.774998277425766
23742,MIZ/SER/84A12/2025/030,Mizoram,Serchhip,,23.238784790039062,92.744224,31 May 2025,2025-05-31,56.774998277425766
23744,MIZ/LUNG/84A12/2025/032,Mizoram,Lunglei,,23.214239,92.740856,31 May 2025,2025-05-31,56.774998277425766
23753,MIZ/LUNG/84A12/2025/041,Mizoram,Lunglei,,23.180770874023438,92.735789,31 May 2025,2025-05-31,50.26999867707491
23754,MIZ/LUNG/84A12/2025/042,Mizoram,Lunglei,,23.173606,92.739793,31 May 2025,2025-05-31,50.26999867707491
23756,MIZ/LUNG/84A16/2025/044,Mizoram,Lunglei,,23.140846252441406,92.751229,31 May 2025,2025-05-31,50.26999867707491
23761,MIZ/LUNG/84A12/2025/049,Mizoram,Lunglei,,23.114225387573242,92.746024,31 May 2025,2025-05-31,50.26999867707491
23762,MIZ/LUNG/84A12/2025/050,Mizoram,Lunglei,,23.11182403564453,92.745097,31 May 2025,2025-05-31,50.26999867707491
23767,MIZ/LAW/84B14/2025/055,Mizoram,Lawngtlai,,22.519716262817383,92.891037,31 May 2025,2025-05-31,14.544999593868852
23769,MIZ/SIA/84B15/2025/057,Mizoram,Siaha,,22.40421485900879,92.951647,31 May 2025,2025-05-31,12.329999682493508
23771,MIZ/SIA/84B15/2025/059,Mizoram,Siaha,,22.491822,92.970252,31 May 2025,2025-05-31,12.329999682493508
23772,MIZ/SIA/84B15/2025/060,Mizoram,Siaha,,22.490999221801758,92.97075653076172,31 May 2025,2025-05-31,12.329999682493508
23774,MIZ/SIA/84B15/2025/061,Mizoram,Siaha,,22.43710708618164,92.946912,31 May 2025,2025-05-31,12.329999682493508
23775,MIZ/LAW/84B14/2025/061,Mizoram,Lawngtlai,,22.54734992980957,92.882032,31 May 2025,2025-05-31,14.544999593868852
23793,MIZ/HNAH/84B13/2025/081,Mizoram,Hnahthial,,22.967715,92.925677,31 May 2025,2025-05-31,33.26499946042895
23794,MIZ/HNAH/84B13/2025/082,Mizoram,Hnahthial,,22.971217,92.925544,31 May 2025,2025-05-31,33.26499946042895
23795,MIZ/HNAH/84B13/2025/083,Mizoram,Hnahthial,,22.969581604003906,92.925917,31 May 2025,2025-05-31,33.26499946042895
23796,MIZ/HNAH/84A16/2025/084,Mizoram,Hnahthial,,23.077813,92.8984375,31 May 2025,2025-05-31,41.08999924361706
23797,MIZ/HNAH/84A16/2025/085,Mizoram,Hnahthial,,23.081023,92.897247,31 May 2025,2025-05-31,41.08999924361706
23798,MIZ/HNAH/84A16/2025/086,Mizoram,Hnahthial,,23.08434295654297,92.898597,31 May 2025,2025-05-31,41.08999924361706
23803,MIZ/SER/84A16/2025/091,Mizoram,Serchhip,,23.188273,92.898879,31 May 2025,2025-05-31,54.704998672008514
23805,MIZ/SER/84A16/2025/093,Mizoram,Serchhip,,23.198119,92.899566,31 May 2025,2025-05-31,54.704998672008514
23809,MIZ/SER/84A15/2025/097,Mizoram,Serchhip,,23.322038650512695,92.859147,31 May 2025,2025-05-31,45.299998921342194
23810,MIZ/SER/84A15/2025/098,Mizoram,Serchhip,,23.319156,92.857722,31 May 2025,2025-05-31,45.299998921342194
23811,MIZ/SER/84A15/2025/099,Mizoram,Serchhip,,23.317543029785156,92.858683,31 May 2025,2025-05-31,45.299998921342194
23812,MIZ/SER/84A15/2025/100,Mizoram,Serchhip,,23.318568,92.852294,31 May 2025,2025-05-31,45.299998921342194
23813,MIZ/SER/84A15/2025/101,Mizoram,Serchhip,,23.323423385620117,92.860926,31 May 2025,2025-05-31,45.299998921342194
23814,MIZ/SER/84A15/2025/102,Mizoram,Serchhip,,23.319412231445312,92.85541534423828,31 May 2025,2025-05-31,45.299998921342194
23815,MIZ/SER/84A15/2025/103,Mizoram,Serchhip,,23.319184,92.856725,31 May 2025,2025-05-31,45.299998921342194
23816,MIZ/SER/84A15/2025/104,Mizoram,Serchhip,,23.30928611755371,92.850807,31 May 2025,2025-05-31,45.299998921342194
23817,MIZ/SER/84A15/2025/105,Mizoram,Serchhip,,23.101119995117188,92.852784,31 May 2025,2025-05-31,54.704998672008514
23818,MIZ/SER/84A15/2025/106,Mizoram,Serchhip,,23.309913635253906,92.853522,31 May 2025,2025-05-31,45.299998921342194
23819,MIZ/SER/84A15/2025/107,Mizoram,Serchhip,,23.31527328491211,92.856524,31 May 2025,2025-05-31,45.299998921342194
23820,MIZ/SER/84A15/2025/108,Mizoram,Serchhip,,23.311529,92.85443115234375,31 May 2025,2025-05-31,45.299998921342194
23821,MIZ/SER/84A15/2025/109,Mizoram,Serchhip,,23.316370010375977,92.854172,31 May 2025,2025-05-31,45.299998921342194
23822,MIZ/SER/84A15/2025/110,Mizoram,Serchhip,,23.310073852539062,92.858498,31 May 2025,2025-05-31,45.299998921342194
23823,MIZ/SER/84A15/2025/111,Mizoram,Serchhip,,23.309295,92.860017,31 May 2025,2025-05-31,45.299998921342194
23824,MIZ/SER/84A15/2025/112,Mizoram,Serchhip,,23.308629,92.860039,31 May 2025,2025-05-31,45.299998921342194
23825,MIZ/SER/84A15/2025/113,Mizoram,Serchhip,,23.308778,92.858357,31 May 2025,2025-05-31,45.299998921342194
23826,MIZ/SER/84A15/2025/114,Mizoram,Serchhip,,23.30083656311035,92.855693,31 May 2025,2025-05-31,45.299998921342194
23827,MIZ/SER/84A15/2025/115,Mizoram,Serchhip,,23.3007869720459,92.853572,31 May 2025,2025-05-31,45.299998921342194
23828,MIZ/SER/84A15/2025/116,Mizoram,Serchhip,,23.305322647094727,92.852358,31 May 2025,2025-05-31,45.299998921342194
23831,MIZ/SER/84A15/2025/119,Mizoram,Serchhip,,23.298928,92.857435,31 May 2025,2025-05-31,50.07499855477363
23832,MIZ/SER/84A15/2025/120,Mizoram,Serchhip,,23.31084632873535,92.858915,31 May 2025,2025-05-31,45.299998921342194
23833,MIZ/SER/84A15/2025/121,Mizoram,Serchhip,,23.31133460998535,92.858026,31 May 2025,2025-05-31,45.299998921342194
23835,MIZ/SER/84A15/2025/123,Mizoram,Serchhip,,23.305700302124023,92.852802,31 May 2025,2025-05-31,45.299998921342194
23840,MIZ/SER/84A15/2025/128,Mizoram,Serchhip,,23.301381,92.853078,31 May 2025,2025-05-31,45.299998921342194
23841,MIZ/SER/84A15/2025/129,Mizoram,Serchhip,,23.299628,92.855609,31 May 2025,2025-05-31,50.07499855477363
23845,MIZ/SER/84A15/2025/133,Mizoram,Serchhip,,23.298166275024414,92.858694,31 May 2025,2025-05-31,50.07499855477363
23849,MIZ/SER/84A15/2025/137,Mizoram,Serchhip,,23.301587,92.868485,31 May 2025,2025-05-31,45.299998921342194
23850,MIZ/SER/84A15/2025/138,Mizoram,Serchhip,,23.313996,92.863984,31 May 2025,2025-05-31,45.299998921342194
23852,MIZ/SER/84A15/2025/140,Mizoram,Serchhip,,23.322799682617188,92.862406,31 May 2025,2025-05-31,45.299998921342194
23860,MIZ/SER/84A16/2025/148,Mizoram,Serchhip,,23.243854522705078,92.905242,31 May 2025,2025-05-31,52.55499881505966
23861,MIZ/SER/84A15/2025/149,Mizoram,Serchhip,,23.286735,92.8570327758789,31 May 2025,2025-05-31,50.07499855477363
23862,MIZ/SER/84A15/2025/150,Mizoram,Serchhip,,23.284564971923828,92.857096,31 May 2025,2025-05-31,50.07499855477363
23865,MIZ/SER/84A15/2025/153,Mizoram,Serchhip,,23.288276,92.830821,31 May 2025,2025-05-31,50.07499855477363
23934,MIZ/SER/84E04/2025/222,Mizoram,Serchhip,,23.191499710083008,93.01102447509766,31 May 2025,2025-05-31,37.77999948710203
23935,MIZ/SER/84E04/2025/223,Mizoram,Serchhip,,23.183361053466797,93.066742,31 May 2025,2025-05-31,37.77999948710203
23937,MIZ/KHAW/84E04/2025/225,Mizoram,Khawzawl,,23.229764938354492,93.127521,31 May 2025,2025-05-31,35.17499931901693
23939,MIZ/KHAW/84E04/2025/227,Mizoram,Khawzawl,,23.197704315185547,93.163019,31 May 2025,2025-05-31,30.394999380223453
23949,MIZ/SAI/84A14/2025/237,Mizoram,Saitual,,23.527591705322266,92.984969,31 May 2025,2025-05-31,38.22999906539917
23951,MIZ/AIZ/84A13/2025/239,Mizoram,Aizawl,,23.760465621948242,92.848969,31 May 2025,2025-05-31,84.12999828159809
846,7193,Assam,Kamrup (Metro),Birkuchi,26.184324264526367,91.855395,31 May 2025,2025-05-31,15.724999581463635
23768,MIZ/LAW/84B15/2025/056,Mizoram,Lawngtlai,,22.48764991760254,92.886806,31 May 2025,2025-05-31,12.274999564513564
23776,MIZ/LUNG/84B14/2025/062,Mizoram,Lunglei,,22.64108657836914,92.867635,31 May 2025,2025-05-31,18.024999726563692
23777,MIZ/LUNG/84B14/2025/063,Mizoram,Lunglei,,22.66069221496582,92.855602,31 May 2025,2025-05-31,18.024999726563692
23778,MIZ/LUNG/84B14/2025/064,Mizoram,Lunglei,,22.688472,92.842907,31 May 2025,2025-05-31,18.024999726563692
23779,MIZ/LUNG/84B14/2025/065,Mizoram,Lunglei,,22.702165,92.836523,31 May 2025,2025-05-31,19.114999575540423
23780,MIZ/LUNG/84B14/2025/066,Mizoram,Lunglei,,22.706998825073242,92.841597,31 May 2025,2025-05-31,19.114999575540423
23781,MIZ/LUNG/84B14/2025/067,Mizoram,Lunglei,,22.745387,92.841543,31 May 2025,2025-05-31,19.114999575540423
23782,MIZ/LUNG/84B13/2025/070,Mizoram,Lunglei,,22.788323,92.833817,31 May 2025,2025-05-31,19.114999575540423
23783,MIZ/LUNG/84B13/2025/071,Mizoram,Lunglei,,22.793307,92.819831,31 May 2025,2025-05-31,19.114999575540423
23791,MIZ/LUNG/84B13/2025/079,Mizoram,Lunglei,,22.892425537109375,92.822937,31 May 2025,2025-05-31,27.174999848008156
23792,MIZ/HNAH/84B13/2025/080,Mizoram,Hnahthial,,22.902089,92.879909,31 May 2025,2025-05-31,34.089999347925186
23806,MIZ/SER/84A16/2025/094,Mizoram,Serchhip,,23.223594,92.914767,31 May 2025,2025-05-31,52.55499881505966
23807,MIZ/SER/84A16/2025/095,Mizoram,Serchhip,,23.22522735595703,92.912496,31 May 2025,2025-05-31,52.55499881505966
23853,MIZ/SER/84A15/2025/141,Mizoram,Serchhip,,23.286141,92.868152,31 May 2025,2025-05-31,50.07499855477363
23854,MIZ/SER/84A15/2025/142,Mizoram,Serchhip,,23.281219,92.869608,31 May 2025,2025-05-31,50.07499855477363
23855,MIZ/SER/84A15/2025/143,Mizoram,Serchhip,,23.274148,92.871011,31 May 2025,2025-05-31,50.07499855477363
23856,MIZ/SER/84A15/2025/144,Mizoram,Serchhip,,23.272548,92.874296,31 May 2025,2025-05-31,50.07499855477363
23869,MIZ/SER/84A11/2025/157,Mizoram,Serchhip,,23.3071346282959,92.707624,31 May 2025,2025-05-31,49.80999830830842
23870,MIZ/SER/84A11/2025/158,Mizoram,Serchhip,,23.306409,92.706083,31 May 2025,2025-05-31,49.80999830830842
23871,MIZ/SER/84A11/2025/159,Mizoram,Serchhip,,23.306012,92.704212,31 May 2025,2025-05-31,49.80999830830842
