record_id,sample_id,latitude,longitude,state,elevation_m,slope_deg,aspect_deg,lulc_class,clay_surface_pct,road_distance_m,settlement_distance_m,label,sample_type
L_549,549,26.38479995727539,90.59429931640624,Assam,96,42,107,30,27.0,658.8558899749654,3645.6447567981254,1,landslide
L_59,59,24.976919174194336,93.03299713134766,Assam,184,18,341,10,27.0,0.2321981690344998,992.1969355020922,1,landslide
L_210,210,25.190000534057617,93.3000030517578,Assam,731,30,356,10,29.0,108.04588337466774,1809.21722404374,1,landslide
L_198,198,25.18000030517578,93.3000030517578,Assam,880,30,260,10,27.0,1200.375866233018,2639.058406575481,1,landslide
L_211,211,25.190000534057617,93.3000030517578,Assam,731,30,356,10,29.0,108.04588337466774,1809.21722404374,1,landslide
L_218,218,25.200000762939453,93.25,Assam,1193,20,3,10,29.0,94.641410320942,954.577777785634,1,landslide
L_212,212,25.190000534057617,93.3000030517578,Assam,731,30,356,10,29.0,108.04588337466774,1809.21722404374,1,landslide
L_252,252,25.263528,93.390611,Assam,837,29,242,10,33.0,5.346083826653022,1383.02726606406,1,landslide
L_11,11,24.510000228881836,92.75,Assam,144,2,294,10,28.0,3.142260358848835,1701.241454567769,1,landslide
L_583,583,26.600000381469727,94.33999633789062,Assam,139,3,90,10,28.0,222.61772128150153,6417.12591929433,1,landslide
L_586,586,26.600000381469727,94.3499984741211,Assam,185,10,64,10,27.0,32.802548498528175,6841.955651005717,1,landslide
L_498,498,26.166583,91.71480560302734,Assam,128,24,164,10,28.0,17.610271881116734,2032.331691904537,1,landslide
L_484,484,26.132219314575195,91.8397216796875,Assam,78,5,13,10,29.0,38.06006771342531,4963.297963319616,1,landslide
L_5,5,24.440000534057617,92.5,Assam,201,27,266,10,27.0,599.4193281834968,5989.344393147048,1,landslide
L_277,277,25.408369064331055,92.82826232910156,Assam,905,19,156,10,30.0,1.228131020643624,2375.599627668817,1,landslide
L_409,409,25.982189178466797,92.5189208984375,Assam,100,16,201,10,28.0,14.837351970735083,7695.265023100428,1,landslide
L_19502,19502,25.454017,94.124572,Manipur,1403,27,168,30,31.0,46.321286901764736,825.2412284378499,1,landslide
L_19369,19369,25.311458,94.058922,Manipur,1065,19,348,30,31.0,1271.8435449663623,1658.2111663175149,1,landslide
L_19341,19341,25.26870346069336,94.045883,Manipur,1305,21,205,10,32.0,3.6724166230698505,1976.1316487465197,1,landslide
L_19340,19340,25.268519,94.047614,Manipur,1340,14,220,10,33.0,2.3998387905880927,2150.7159503574003,1,landslide
L_19281,19281,25.168806076049805,93.742111,Manipur,761,34,178,30,30.0,1.2379090354854507,1353.9553499190097,1,landslide
L_19283,19283,25.16900062561035,93.74075317382812,Manipur,763,28,170,10,31.0,5.321611967180838,1483.2331670697042,1,landslide
L_19258,19258,25.163333,93.691194,Manipur,1034,34,131,10,31.0,11.22651086885251,1269.7096822644835,1,landslide
L_19255,19255,25.16230583190918,93.691111,Manipur,998,36,98,10,31.0,6.135028993019426,1214.8727165876328,1,landslide
L_19235,19235,25.157527923583984,93.68424987792967,Manipur,1027,35,153,10,30.0,1.9655407962914075,438.94218199957095,1,landslide
L_19230,19230,25.155917,93.681583,Manipur,1032,25,141,10,29.0,5.375272304474065,297.9735271479203,1,landslide
L_19231,19231,25.156306,93.678917,Manipur,1008,38,179,30,30.0,3.951225421901232,230.25880234049745,1,landslide
L_19151,19151,25.107694,93.623556,Manipur,1144,71,118,10,28.0,10.24025533649057,1326.2306897992776,1,landslide
L_19022,19022,25.006694,93.523444,Manipur,1043,21,230,10,29.0,13.104753204231184,510.4804484220266,1,landslide
L_19028,19028,25.013471603393555,93.530472,Manipur,1067,19,296,10,27.0,9.735493979830856,829.8318803359683,1,landslide
L_19034,19034,25.025472,93.537028,Manipur,1146,23,295,10,28.0,5.21228888162604,2143.8399447305956,1,landslide
L_19035,19035,25.025638580322266,93.537222,Manipur,1159,28,294,10,28.0,5.745697293302007,2170.6705902671315,1,landslide
L_19098,19098,25.072528,93.60749816894533,Manipur,1012,18,143,10,30.0,3.531774164568323,2357.0175241218335,1,landslide
L_19119,19119,25.088639,93.619722,Manipur,1158,18,130,10,33.0,4.174724418728908,189.03786904271868,1,landslide
L_19127,19127,25.09225082397461,93.619972,Manipur,1177,37,59,10,31.0,7.870526962523124,270.45740365465736,1,landslide
L_19136,19136,25.096332550048828,93.61924743652344,Manipur,1152,34,156,10,29.0,3.7225746424611503,725.0571935482288,1,landslide
L_19144,19144,25.101083,93.620333,Manipur,1095,45,108,10,29.0,11.85439749950406,1232.8810072129936,1,landslide
L_19149,19149,25.1051082611084,93.621136,Manipur,1091,17,166,10,29.0,26.914195241965647,1669.333156622274,1,landslide
L_19150,19150,25.10647201538086,93.623472,Manipur,1108,32,124,10,28.0,1.509783914349012,1390.5859391470317,1,landslide
L_19160,19160,25.110917,93.622361,Manipur,1162,30,96,10,28.0,33.64488804641673,1356.0423445785095,1,landslide
L_19159,19159,25.110667,93.62274932861328,Manipur,1151,35,168,10,28.0,11.865420726441226,1320.4399807398684,1,landslide
L_19155,19155,25.110389,93.624056,Manipur,1140,39,199,10,28.0,22.524497332414555,1194.782332600627,1,landslide
L_19156,19156,25.110389,93.625583,Manipur,1189,53,190,10,28.0,2.991778642141722,1043.385592652004,1,landslide
L_19152,19152,25.109944,93.626528,Manipur,1163,29,215,10,29.0,7.760798382309787,961.8288710299324,1,landslide
L_19212,19212,25.139167,93.669444,Manipur,1128,35,301,10,27.0,10.620079215987914,503.82394730112287,1,landslide
L_19213,19213,25.139638900756836,93.669639,Manipur,1134,31,296,10,29.0,2.453956501632592,555.745444715995,1,landslide
L_19221,19221,25.152361,93.67324829101562,Manipur,1039,26,343,10,31.0,0.6560419098279977,932.0619076444171,1,landslide
L_19162,19162,25.113278,94.352722,Manipur,1653,31,342,10,29.0,6.320500897207771,1903.528097797692,1,landslide
L_19311,19311,25.18516731262207,94.308972,Manipur,1313,20,119,30,29.0,12.288202010568655,1759.4110327142898,1,landslide
L_20145,20145,25.542694091796875,92.096472,Meghalaya,1303,22,350,50,29.0,7.943126133768604,2446.5275193219504,1,landslide
L_20147,20147,25.542806,92.096972,Meghalaya,1316,24,326,50,29.0,7.645366632352798,2488.8240777633137,1,landslide
L_20150,20150,25.544506072998047,92.102033,Meghalaya,1298,29,331,10,30.0,0.7959564256366701,2918.275887665265,1,landslide
L_20156,20156,25.545083,92.103175,Meghalaya,1278,22,36,50,30.0,10.1404125349142,3015.5935392828983,1,landslide
L_20139,20139,25.539611,92.001556,Meghalaya,1542,22,322,10,28.0,14.749663741442747,2598.4975624398694,1,landslide
L_20080,20080,25.489833,92.069033,Meghalaya,1244,19,324,30,29.0,8.226572193562205,2455.162921656187,1,landslide
L_20298,20298,25.626794,91.829725,Meghalaya,1443,22,130,30,27.0,11.670335944840335,7749.555951819777,1,landslide
L_20318,20318,25.640264,91.848588,Meghalaya,1203,34,328,10,25.0,25.148168633570577,7903.547325617816,1,landslide
L_20320,20320,25.641387939453125,91.854928,Meghalaya,1149,33,342,10,23.0,7.857285751022451,7422.94628675278,1,landslide
L_20215,20215,25.571256,91.825464,Meghalaya,1277,27,294,30,30.0,733.2426368370925,5782.117195817004,1,landslide
L_20207,20207,25.568837,91.833286,Meghalaya,1469,23,84,30,27.0,259.95174075164493,5035.336717352837,1,landslide
L_20325,20325,25.643659591674805,91.899342,Meghalaya,1069,25,84,30,28.0,54.90662192512755,4553.419693147565,1,landslide
L_20236,20236,25.581829,91.765659,Meghalaya,1688,21,114,30,32.0,9.127832093759883,10904.139773486477,1,landslide
L_20243,20243,25.585874557495117,91.777328,Meghalaya,1692,21,256,30,34.0,68.77315678602699,10649.467930124278,1,landslide
L_19981,19981,25.359922409057617,91.882943,Meghalaya,1518,41,180,30,27.0,7.780223273545125,1771.9325983207175,1,landslide
L_19982,19982,25.359923,91.883122,Meghalaya,1518,35,180,30,27.0,9.796763470691774,1759.0742909521043,1,landslide
L_19984,19984,25.360004425048828,91.88379669189452,Meghalaya,1522,33,169,30,27.0,10.088407597841682,1717.769682602091,1,landslide
L_19961,19961,25.349742,91.893423,Meghalaya,1550,30,295,30,30.0,11.367560879622015,242.66042084189172,1,landslide
L_19959,19959,25.3481502532959,91.892506,Meghalaya,1522,27,296,10,27.0,51.38916264442869,319.58284489191914,1,landslide
L_19952,19952,25.345550537109375,91.891461,Meghalaya,1529,34,296,50,28.0,0.0276954077535594,550.4779409910905,1,landslide
L_19860,19860,25.260799407958984,91.87359619140624,Meghalaya,1003,17,137,30,32.0,26.531996356964797,3872.5577471104984,1,landslide
L_19901,19901,25.300281,91.944944,Meghalaya,1144,21,136,30,26.0,14.738091262812382,3474.206147990872,1,landslide
L_19927,19927,25.32289695739746,91.927752,Meghalaya,1080,37,102,10,30.0,16.344394102864396,2495.610982994714,1,landslide
L_19925,19925,25.321102142333984,91.927514,Meghalaya,1099,24,94,10,30.0,13.947937674542969,2344.226755186927,1,landslide
L_19962,19962,25.35016632080078,91.972582,Meghalaya,1071,26,208,30,26.0,16.363271000385136,3546.384494393654,1,landslide
L_20060,20060,25.438495,91.862917,Meghalaya,1644,40,170,10,28.0,472.3424086054491,2494.940783101287,1,landslide
L_19940,19940,25.332836151123047,91.93439483642578,Meghalaya,565,39,115,10,27.0,666.1448282837779,3754.677310708973,1,landslide
L_19955,19955,25.346641,91.891987,Meghalaya,1516,32,296,10,27.0,18.94164427436778,435.18497912806663,1,landslide
L_20041,20041,25.415437698364254,91.867487,Meghalaya,1752,37,123,30,28.0,67.94916266839591,3855.288245803364,1,landslide
L_20002,20002,25.381107330322266,91.756477,Meghalaya,1774,28,118,10,32.0,15.733355229623015,1575.5027722435357,1,landslide
L_20019,20019,25.390714,91.764766,Meghalaya,1763,30,124,30,31.0,28.495692306109525,2926.3023456607734,1,landslide
L_20028,20028,25.397722244262695,91.769417,Meghalaya,1800,11,165,10,33.0,7.069463402358116,3726.1487364420377,1,landslide
L_19943,19943,25.338711,91.775111,Meghalaya,1432,24,353,10,26.0,3.810604988116739,3123.898804613449,1,landslide
L_19942,19942,25.338631,91.777559,Meghalaya,1416,42,1,10,27.0,1.92244462104818,3369.3410881780874,1,landslide
L_19966,19966,25.353486,91.765544,Meghalaya,1603,37,144,30,29.0,10.961427467059442,2455.9840469219525,1,landslide
L_20026,20026,25.397287368774418,91.872324,Meghalaya,1574,19,64,10,28.0,11.959475603173413,4527.324728194827,1,landslide
L_20025,20025,25.394983291625977,91.872484,Meghalaya,1592,39,109,10,29.0,12.091365831480788,4701.892820383667,1,landslide
L_20023,20023,25.393914,91.872066,Meghalaya,1588,28,106,10,29.0,9.137435814035314,4818.126777579355,1,landslide
L_20021,20021,25.391723,91.871851,Meghalaya,1567,31,272,30,26.0,26.872284087709495,5010.208141591544,1,landslide
L_20017,20017,25.390145,91.87196350097656,Meghalaya,1569,28,275,10,29.0,17.99174077200426,5048.586991350916,1,landslide
L_20009,20009,25.386191,91.874586,Meghalaya,1503,38,266,10,29.0,10.262960049817208,4649.710504018459,1,landslide
L_20007,20007,25.383298,91.8747329711914,Meghalaya,1525,31,268,30,25.0,29.08443061447218,4359.655447253225,1,landslide
L_20003,20003,25.382428,91.874568,Meghalaya,1521,34,285,10,25.0,10.118368312724684,4283.645901017673,1,landslide
L_20000,20000,25.376300811767575,91.874028,Meghalaya,1518,29,163,30,28.0,4.2890951689125965,3740.14117823193,1,landslide
L_19985,19985,25.360132217407227,91.882043,Meghalaya,1522,26,209,60,27.0,23.15687368362146,1853.7679097022492,1,landslide
L_19983,19983,25.3599853515625,91.882639,Meghalaya,1518,41,186,30,27.0,8.469109244177412,1798.8430096437728,1,landslide
L_20051,20051,25.430111,92.182167,Meghalaya,1302,18,117,50,29.0,16.81871571366054,2123.694444455435,1,landslide
L_20049,20049,25.426194,92.180472,Meghalaya,1347,28,16,10,29.0,4.284396960839061,2555.4462238186115,1,landslide
L_19949,19949,25.343528,92.069028,Meghalaya,1235,12,14,10,32.0,8.71192796180267,1877.650128540075,1,landslide
L_19947,19947,25.343028,92.0625,Meghalaya,1250,21,59,10,32.0,6.870780087718714,1422.614377331071,1,landslide
L_19867,19867,25.26515769958496,92.202239,Meghalaya,681,18,234,10,31.0,1.5483689185084577,1138.8878570932668,1,landslide
L_19864,19864,25.263806,92.2030029296875,Meghalaya,684,21,188,10,30.0,27.60242165966157,1040.956068103043,1,landslide
L_19954,19954,25.346111297607425,92.00675201416016,Meghalaya,873,40,220,30,26.0,706.9355426924275,1970.9355981812564,1,landslide
L_19956,19956,25.34697151184082,92.008278,Meghalaya,980,29,244,10,22.0,659.5551995858534,1867.0150640843435,1,landslide
L_19958,19958,25.347444,92.007917,Meghalaya,979,32,222,30,22.0,723.0123172066706,1922.497928801458,1,landslide
L_19957,19957,25.347352981567383,92.010558,Meghalaya,1095,28,230,10,24.0,580.2890205353916,1683.2139530530403,1,landslide
L_19972,19972,25.356461,92.006278,Meghalaya,919,35,198,10,25.0,1353.133399963407,1534.0843726440114,1,landslide
L_19971,19971,25.356361389160156,92.004972,Meghalaya,905,30,200,10,25.0,1476.5938599946423,1660.242063021493,1,landslide
L_19975,19975,25.358972,92.003131,Meghalaya,973,35,212,10,23.0,1562.5391958470534,1761.5990263295928,1,landslide
L_19945,19945,25.341306,92.009611,Meghalaya,1045,31,217,10,30.0,273.3522407183315,1562.8494091969385,1,landslide
L_20032,20032,25.40019416809082,92.015731,Meghalaya,1244,33,306,10,25.0,1230.23018400593,2771.706667058945,1,landslide
L_19863,19863,25.262931,92.203628,Meghalaya,666,26,236,10,31.0,23.76471350441963,974.5798091845038,1,landslide
L_20082,20082,25.490474700927734,92.069278,Meghalaya,1242,21,326,30,29.0,17.266616336418057,2469.841550739098,1,landslide
L_20085,20085,25.49151667,91.77329444,Meghalaya,1802,18,285,30,34.0,13.490175791226555,1141.9642955503994,1,landslide
L_19645,19645,25.074439,92.371186,Meghalaya,112,33,99,10,31.0,16.087289920968352,6487.335251707597,1,landslide
L_20134,20134,25.53697204589844,91.973639,Meghalaya,1648,9,52,40,30.0,193.52017098525096,3176.538099192497,1,landslide
L_19903,19903,25.301166534423828,91.92930603027344,Meghalaya,1123,21,118,10,32.0,50.33256981876871,2073.0409434787916,1,landslide
L_19905,19905,25.301444,91.92449951171876,Meghalaya,1207,16,7,10,31.0,82.73066737599015,1611.0587864809036,1,landslide
L_19897,19897,25.298806,91.923167,Meghalaya,1231,4,132,30,32.0,196.0829366432683,1637.8649819066886,1,landslide
L_19912,19912,25.311778,91.917528,Meghalaya,1161,13,129,10,33.0,156.67367271949854,917.756787443968,1,landslide
L_19953,19953,25.345611,91.8949966430664,Meghalaya,1579,3,160,30,32.0,58.09747134324999,358.3657158840738,1,landslide
L_19980,19980,25.359611,91.889417,Meghalaya,1560,27,337,10,24.0,20.144588635629628,1349.3519091244402,1,landslide
L_19978,19978,25.35930633544922,91.885111,Meghalaya,1472,35,171,30,27.0,63.8544172420084,1571.0256906918698,1,landslide
L_19990,19990,25.364889,91.88099670410156,Meghalaya,1468,33,90,10,27.0,240.40916210998077,2309.6904576046677,1,landslide
L_19992,19992,25.36924934387207,91.879611,Meghalaya,1354,39,111,30,28.0,242.6926428963128,2778.1394067630868,1,landslide
L_19993,19993,25.37213897705078,91.879889,Meghalaya,1437,34,75,10,30.0,288.9594009687354,3029.980169112628,1,landslide
L_19999,19999,25.37608337402344,91.876944,Meghalaya,1421,41,38,10,29.0,111.38542185870848,3557.3486204151613,1,landslide
L_20005,20005,25.38269424438477,91.877528,Meghalaya,1370,38,111,10,27.0,309.3732230340071,4171.105902809723,1,landslide
L_20010,20010,25.38658332824707,91.874694,Meghalaya,1527,33,252,30,27.0,19.99998375695984,4683.557510340916,1,landslide
L_20016,20016,25.389028,91.874917,Meghalaya,1409,41,17,30,28.0,56.00923979740507,4806.249246273599,1,landslide
L_20022,20022,25.391944,91.875028,Meghalaya,1405,46,96,10,29.0,317.804567391163,4695.953648784526,1,landslide
L_20040,20040,25.413306,91.871139,Meghalaya,1640,51,21,10,25.0,19.45915248249645,3599.722038010937,1,landslide
L_20044,20044,25.42219352722168,91.869222,Meghalaya,1671,32,15,10,24.0,15.778022132099483,3424.547308405561,1,landslide
L_20048,20048,25.425944,91.86599731445312,Meghalaya,1578,24,94,10,26.0,273.45548393723135,3498.0554296878336,1,landslide
L_19892,19892,25.294778,91.930833,Meghalaya,1115,14,326,50,29.0,20.70285569154411,2527.078192674987,1,landslide
L_20103,20103,25.507810592651367,90.68000030517578,Meghalaya,348,10,68,10,31.0,16.289085505691954,4962.582907658867,1,landslide
L_19669,19669,25.112861,92.87755584716795,Meghalaya,230,22,10,10,28.0,129.4714001403447,278.1429146370641,1,landslide
L_20078,20078,25.484178,92.510928,Meghalaya,1125,6,180,30,30.0,26.05023387012395,8627.27394450563,1,landslide
L_19950,19950,25.34393882751465,92.58489990234376,Meghalaya,1090,22,312,10,36.0,9.302901800421935,4366.756125699021,1,landslide
L_19944,19944,25.339339,92.584781,Meghalaya,1110,19,244,30,36.0,6.427768386320509,4286.9676205425385,1,landslide
L_19918,19918,25.316068649291992,92.685461,Meghalaya,915,23,122,30,29.0,4.036008760685766,6225.887390896222,1,landslide
L_19910,19910,25.309968948364254,92.69525146484376,Meghalaya,1154,12,77,30,34.0,3.485178526906481,7385.649561901206,1,landslide
L_19922,19922,25.318161010742188,92.687219,Meghalaya,917,27,144,10,31.0,7.924411112366388,6322.531447803505,1,landslide
L_19963,19963,25.350929260253903,92.51235961914062,Meghalaya,1179,8,303,30,36.0,33.814656241078445,640.582341283752,1,landslide
L_19948,19948,25.343111038208008,92.584269,Meghalaya,1097,24,320,10,35.0,3.7804289366406394,4408.004081023171,1,landslide
L_19989,19989,25.363156,92.618839,Meghalaya,1068,12,72,10,37.0,3133.912555709667,3267.451903576136,1,landslide
L_19967,19967,25.354238510131836,92.572861,Meghalaya,1000,12,142,30,34.0,10.26861337728856,3991.454028870549,1,landslide
L_19725,19725,25.189550399780273,91.453997,Meghalaya,176,34,354,10,26.0,2325.3699485156467,4928.856980488131,1,landslide
L_19708,19708,25.160398483276367,91.489558,Meghalaya,31,7,121,10,29.0,117.67617763119162,8435.565182701148,1,landslide
L_19791,19791,25.221406,91.387092,Meghalaya,237,34,202,10,31.0,10.399090016441791,1107.3082344462816,1,landslide
L_19877,19877,25.273477,91.577794,Meghalaya,1291,29,19,10,26.0,5.05461265227446,1062.5844602180862,1,landslide
L_19871,19871,25.268510818481445,91.580418,Meghalaya,1227,27,40,10,26.0,15.427694904275896,1527.7564589801705,1,landslide
L_19939,19939,25.331948,91.661011,Meghalaya,1546,20,349,10,23.0,16.89514886333064,1949.6718581642292,1,landslide
L_19888,19888,25.282943,91.580161,Meghalaya,958,29,132,10,30.0,460.97970472611047,1492.1917031118153,1,landslide
L_19886,19886,25.282485,91.57685089111328,Meghalaya,1034,29,153,10,28.0,331.68460699408695,1189.5794645996243,1,landslide
L_19938,19938,25.331209,91.6773681640625,Meghalaya,1613,38,347,10,20.0,20.185936161969863,371.10796151206904,1,landslide
L_19876,19876,25.273420333862305,91.578074,Meghalaya,1287,31,24,10,26.0,13.412406151784271,1091.460707093294,1,landslide
L_19866,19866,25.265048,91.591553,Meghalaya,1164,24,2,10,22.0,0.26025710436011,529.9089578000155,1,landslide
L_19893,19893,25.295623779296875,91.56964111328124,Meghalaya,1263,42,310,10,24.0,26.77045215505946,548.7120886848603,1,landslide
L_19880,19880,25.277934,91.5749969482422,Meghalaya,1166,55,39,30,24.0,76.1958933057179,783.1258033783182,1,landslide
L_19933,19933,25.326032,91.659568,Meghalaya,1365,35,326,10,23.0,68.7449858460076,2091.8709266355363,1,landslide
